"id","backSide","bookmarked","createdAt","difficult","difficultChangeTime","folderId","frontSide","userId"
"605","<p>lubimy now<strong>ą</strong> koleżank<strong>ę</strong></p>","0","1674918767798","1","1674918767798","51","<p>lubimy (nowa) (koleżanka)</p>","3"
"581","<p>interesuję się wysok<strong>im</strong> teatr<strong>em</strong></p>","0","1674916259855","2","1674937334706","51","<p>interesuję się (wysoki) (kino)</p>","3"
"408","<p>Czwartek</p>","0","1671191070962","1","1671191070962","39","<p>Четверг</p>","3"
"453","<p>Lubić</p><p>Lubię<br>Lubisz<br>Lubie<br>Lubimy<br>Lubicie<br>Lubią</p>","0","1672308285322","0","1672398458372","43","<p>Любить</p>","3"
"174","<p><strong>chyba</strong> ty mash rację</p>","0","1670931341008","0","1670931341008","19","""<p><strong>Пожалуй</strong> / <strong>я думаю</strong> / <strong>мне кажется</strong>, ты прав</p>""","3"
"134","<p>sześć<strong>dziesiąt </strong>siedem</p>","0","1670931341008","1","1670931341008","18","<p>67</p>","3"
"840","<p>zaimek</p>","0","1693204373296","0","1693215241128","67","<p>местоимение</p>","3"
"858","<p>dorobić się </p><p><strong><em>dorobić się</em></strong><em> majątku na kupiectwie</em></p>","0","1693979107474","1","1693979107474","72","<p>Зарабатывать деньги</p>","3"
"490","<p>Tańczyć</p><p>Tańczę<br>Tańczysz<br>Tańczy<br>Tańczymy<br>Tańczycie<br>Tańczą</p>","0","1672335369396","0","1672349906952","43","<p>Танцевать</p>","3"
"653","<p>Pięć tygodni temu</p>","0","1677492805536","2","1677649555721","52","<p>Пять недель назад</p>","3"
"797","<p>Naciskać</p>","0","1692466634363","0","1693379954644","69","<p>Нажимать</p>","3"
"17215590481935","<p>Атомарность</p><p>Каждая транзакция должна быть выполнена полностью (commit) или полностью отменена (rollback)</p>","0","1721559048193","1","1721559048193","17215588427278","<p>Atomicity</p>","3"
"33","<p><code>Супер тест кода</code></p><blockquote><p>Кавыычки</p></blockquote><ol><li><p> список 1</p></li><li><p>список 2</p></li></ol><h3>н3</h3><hr><p>была линия</p>","0","1670931341008","1","1670931341008","16","<p><code>Супер тест кода</code></p><p><em>Кавыычки</em></p><ol><li><p>список 1</p></li><li><p>список 2</p></li></ol><h3>н3</h3><hr><p>была линия</p>","4"
"422","<p>Szary</p>","0","1671285647159","1","1671285647159","41","<p>Серый</p>","9"
"443","<p>Cieszyć się</p><p>Cieszę<br>Cieszysz<br>Cieszy<br>Cieszymy<br>Cieszycie<br>Cieszą</p>","0","1672307194624","0","1672402713567","43","<p>Наслождаться</p>","3"
"577","<p>ona jest polsk<strong>ą</strong> babci<strong>ą</strong></p>","0","1674915374175","1","1674915374175","51","<p>ona jest (polski) (babcia)</p>","3"
"532","<p><strong>outside</strong></p><p>Friends waited us <strong>outside</strong>.</p>","0","1674305122780","1","1674305122780","48","""<p><strong>снаружи</strong></p><p><em>Когда что-то или кто-то находится не внутри, но близко к чему-то.</em></p><p>Друзья ждали нас снаружи.</p>""","9"
"222","<p>planuje <strong>studiować</strong></p>","0","1670931341008","0","1670931341008","19","<p><strong>Исследовать</strong> / <strong>Учиться</strong> в университете</p>","3"
"466","<p>Oglądać</p><p>Ogladam<br>Oglądasz<br>Ogląda<br>Oglądamy<br>Oglądacie<br>Oglądają</p>","0","1672309681672","1","1672309681672","43","""<p>Смотреть, осматривать</p>""","3"
"826","<p>pozostawić</p>","0","1692875718925","2","1693892620039","69","<p>Оставить (без изменений)</p>","3"
"841","<p>przyimek</p>","0","1693204387871","0","1693225133035","67","<p>предлог</p>","3"
"682","<p>Idziemy do now<strong>ego</strong> klub<strong>u</strong></p>","0","1680329432556","1","1680329432556","54","<p>Idziemy do now_ klub_</p>","3"
"613","<p>idę do drog<strong>iego</strong> klub<strong>u</strong></p>","0","1674919916414","1","1674919916414","51","<p>idę do (drogi) (klub)</p>","3"
"458","<p>Móc</p><p>Mogę<br>Możesz<br>Może<br>Możemy<br>Możecie<br>Mogą</p>","1","1672308829417","1","1672308829417","43","""<p>Мочь (can, мочь сделать что-то)</p>""","3"
"34","<p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p>","0","1670931341008","1","1670931341008","16","<p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p><p>1 a a</p>","4"
"114","<p>czter<strong>dzieści </strong>siedem</p>","0","1670931341008","1","1670931341008","18","<p>47</p>","3"
"479","<p>Prosić</p><p>Proszę<br>Prosisz<br>Prosi<br>Prosimy<br>Prosicie<br>Proszą</p>","1","1672333943184","1","1672333943184","43","""<p>Просить, приглашать</p>""","3"
"521","<p><strong>in</strong></p><p>We met each other <strong>in</strong> 2018.</p>","0","1674304487035","1","1674304487035","47","""<p><strong>во время, в течение, за</strong></p><p><em>Когда говорим о месяцах, времени суток, годах, времени года.</em></p><p>Мы встретили друг друга в 2018.</p>""","9"
"42","<p>sześć</p>","0","1670931341008","1","1670931341008","17","<p>6</p>","3"
"167","<p>sto</p>","0","1670931341008","1","1670931341008","18","<p>100</p>","3"
"769","<p>warunek</p>","1","1692274878369","0","1693310394184","68","<p>Условие</p>","3"
"658","<p>Dwa miesiące temu</p>","0","1677493114303","1","1677493114303","52","<p>Два месяца назад</p>","3"
"545","<p><strong>down</strong></p><p>We ride <strong>down</strong> the hill.</p>","0","1674305940955","1","1674305940955","49","<p><strong>вниз</strong></p><p><em>Когда идет движение от высокого к низкому.</em></p><p>Мы едем вниз с горки.</p>","9"
"272","<p>situacja</p>","0","1670931341008","0","1670931341008","21","<p>Ситуация</p>","3"
"836","<p>bezokolicznik</p>","0","1693204294752","0","1693216673326","67","<p>Инфинитив</p>","3"
"77","<p>dwa<strong>naście</strong></p>","0","1670931341008","2","1670931341008","18","<p>12</p>","3"
"436","<p>Listopad (11)</p>","0","1671537239505","2","1671538031036","42","<p>Ноябрь (11)</p>","3"
"669","<p>Sześć lat temu</p>","0","1677493359115","1","1677493359115","52","<p>Шесть лет назад</p>","3"
"49","<p>trzy<strong>naście</strong></p>","0","1670931341008","1","1670931341008","17","<p>13</p>","3"
"816","<p>konieczność</p>","0","1692791546257","1","1693546530355","70","<p>Необходимость</p>","3"
"392","<p>Ktoś</p>","0","1671004274756","0","1671285334714","38","<p>Кто-то / кто-нибудь</p>","3"
"618","<p>idę do moj<strong>ego</strong> kuzyn<strong>a</strong></p>","0","1674920920517","1","1674920920517","51","<p>idę do (mój) (kuzyn)</p>","3"
"105","<p>trzy<strong>dzieści </strong>osiem</p>","0","1670931341008","1","1670931341008","18","<p>38</p>","3"
"585","<p>interesuję się pols<u>k</u><strong>imi</strong> książk<strong>ami</strong></p>","0","1674916685909","1","1674916685909","51","<p>interesuję się (polski) (książka)</p>","3"
"353","<p>Granatowy</p>","0","1670942060758","0","1670967495102","35","<p>Синий</p>","3"
"37","<p>jeden</p>","0","1670931341008","1","1670931341008","17","<p>1</p>","3"
"147","<p>osiem<strong>dziesiąt </strong>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>89</p>","3"
"716","<p>Mam marzenie</p>","0","1686070710667","1","1686070710667","58","<p>Имею мечту</p>","3"
"748","<p>drogi podporządkowany</p>","0","1692270618202","2","1692592695830","66","<p>Второстепенные дороги</p>","3"
"121","<p>pięć<strong>dziesiąt </strong>cztery</p>","0","1670931341008","1","1670931341008","18","<p>54</p>","3"
"234","<p>średniego wzrostu</p>","0","1670931341008","0","1670931341008","19","<p>Среднего роста</p>","3"
"196","<p>lubi<strong>ć</strong></p>","0","1670931341008","0","1670931341008","19","<p>Любить (инфинитив)</p>","3"
"17175732754497","<p>I <strong>peel</strong> potatoes.<br>UK /piːl/&nbsp;US /pil/</p>","0","1717573275449","1","1717573275449","17175732474688","<p>Я <strong>чищу</strong> картошку</p>","3"
"862","""<p>natomiast</p><p><em>..., </em><strong><em>natomiast</em></strong><em> od młodości ciągnęło mnie do ...</em></p>""","0","1693980356079","1","1693980356079","72","<p>тогда как / однако</p>","3"
"660","<p>Cztery miesiące temu</p>","0","1677493160440","1","1677493160440","52","<p>Четыре месяца назад</p>","3"
"438","<p>Biegać</p><p>(Ja) Biegam<br>(Ty) Biegasz<br>(On) Biega<br>(My) Biegamy<br>(Wy) Biegacie<br>(Oni) Biegają</p>","0","1672306841451","0","1672403163120","43","<p>Бегать</p>","3"
"548","<p><strong>round/around</strong></p><p>They run <strong>around</strong> the school.</p>","0","1674306030057","1","1674306030057","49","<p><strong>вокруг</strong></p><p><em>Когда есть движение по кругу.</em></p><p>Они бегают вокруг школы.</p>","9"
"429","<p>Kwiecień</p>","0","1671536974614","2","1671538261676","42","<p>Апрель (04)</p>","3"
"820","<p>nawet</p>","1","1692855998949","0","1693308698581","68","<p>Даже (даже для опытных водителей)</p>","3"
"563","<p>to jest drog<strong>i</strong> komputer</p>","0","1674913989607","1","1674913989607","51","<p>to jest (drogi) (komputer)</p>","3"
"409","<p>Piątek</p>","0","1671191092395","1","1671191092395","39","<p>Пятница</p>","3"
"349","<p>dopiero</p><p><strong>Dopiero</strong> uczysz się</p>","0","1670931341008","0","1670967362271","34","<p>только</p><p>Ты <strong>только</strong> учишься</p>","3"
"498","<p>Znać</p><p>Znam<br>Znasz<br>Zna<br>Znamy<br>Znacie<br>Znają</p>","0","1672336381378","0","1672349069846","43","<p>Знать (быть знакомым с кем-то/чем-то)</p>","3"
"703","<p>jeździsz</p>","0","1684682697479","1","1684682697479","56","<p>Ездишь</p>","3"
"733","<p>Ubierać</p>","0","1691675280288","1","1691675280288","63","<p>Одевать</p>","3"
"522","<p><strong>on</strong></p><p>We arrive <strong>on</strong> the 2d of December.</p>","0","1674304537024","1","1674304537024","47","""<p><strong>в, во время</strong></p><p><em>Когда говорим о датах, днях недели или о специальных днях.</em></p><p>Мы прибудем 2 декабря.</p>""","9"
"596","<p>widzę polsk<strong>iego</strong> poet<strong>ę</strong></p>","0","1674917961847","1","1674917961847","51","<p>widzę (polski) (poeta)</p>","3"
"92","<p>dwa<strong>dzieścia </strong>siedem</p>","0","1670931341008","1","1670931341008","18","<p>27</p>","3"
"405","<p>Poniedziałek</p>","0","1671190964274","2","1671287492166","39","<p>Понедельник</p>","3"
"101","<p>trzy<strong>dzieści </strong>cztery</p>","0","1670931341008","1","1670931341008","18","<p>34</p>","3"
"51","<p>pięt<strong>naście</strong></p>","0","1670931341008","1","1670931341008","17","<p>15</p>","3"
"109","<p>czter<strong>dzieści </strong>dwa</p>","0","1670931341008","1","1670931341008","18","<p>42</p>","3"
"216","<p>no dobrze</p>","0","1670931341008","0","1670931341008","19","<p>Ну ладно / хорошо</p>","3"
"112","<p>czter<strong>dzieści </strong>pięć</p>","0","1670931341008","1","1670931341008","18","<p>45</p>","3"
"746","<p>również</p>","1","1692270317309","0","1693310404765","68","<p>так же (тоже)</p>","3"
"144","<p>siedem<strong>dziesiąt </strong>siedem</p>","0","1670931341008","1","1670931341008","18","<p>77</p>","3"
"591","<p>ona chcę dro<u>g</u><strong>i</strong> klub</p>","0","1674917430142","1","1674917430142","51","<p>ona chcę (drogi) (klub)</p>","3"
"64","<p>sto</p>","0","1670931341008","0","1670931341008","17","<p>100</p>","3"
"87","<p>dwa<strong>dzieścia </strong>dwa</p>","0","1670931341008","1","1670931341008","18","<p>22</p>","3"
"441","<p>Chcieć</p><p>Chcę<br>Chcesz<br>Chce<br>Chcemy<br>Chcecie<br>Chcą</p>","1","1672307002823","1","1672402846430","43","<p>Хотеть</p>","3"
"43","<p>siedem</p>","0","1670931341008","1","1670931341008","17","<p>7</p>","3"
"146","<p>siedem<strong>dziesiąt </strong>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>79</p>","3"
"837","<p>rzeczownik</p>","0","1693204309576","0","1693215340509","67","<p>Существительное</p>","3"
"456","<p>Mieć</p><p>Mam<br>Masz<br>Ma<br>Mamy<br>Macie<br>Mają</p>","1","1672308654596","0","1672398192896","43","<p>Иметь (что-либо)</p>","3"
"337","<p>Ogrzewanie</p>","0","1670931341008","0","1670967422657","34","<p>Отопление</p>","3"
"723","<p>Wykorzystać sytuację </p>","0","1686076422045","1","1686076422045","58","<p>Воспользоваться ситуацией</p>","3"
"778","<p>Samochód ciężarowy</p>","0","1692276040700","1","1692594282983","70","<p>Грузовик</p>","3"
"5","jesteś","0","1670931341008","1","1670931341008","9","ty","3"
"525","<p><strong>from</strong></p><p>This cafe works <strong>from</strong> seven <strong><em>to</em></strong> four.&nbsp;</p>","0","1674304738605","1","1674304738605","47","""<p><strong>с, от, начиная с</strong></p><p><em>Когда что-то происходило от и до определенного периода времени.</em></p><p>Это кафе работает с семи до четырех.&nbsp;</p>""","9"
"313","<p>Do jutra.</p>","0","1670931341008","1","1670931341008","31","<p>До завтра.</p>","9"
"481","<p>Przeliterować</p><p>Przeliteruję<br>Przeliterujesz<br>Przeliteruje<br>Przeliterujemy<br>Przeliterujecie<br>Przeliterują</p>","0","1672334267654","0","1672392694602","43","<p>Проговорить (написать) по-буквенно (завершенный)</p>","3"
"616","<p>mysz do now<strong>ego</strong> komputer<strong>a</strong></p>","0","1674920282978","1","1674935784378","51","<p>mysz do (nowy) (komputer)</p>","3"
"310","<p>Cześć</p>","0","1670931341008","1","1670931341008","28","<p>Привет</p>","9"
"237","""<p><strong>to znaczy</strong>, że on wysportowan<u>y</u></p>""","0","1670931341008","0","1670931341008","19","""<p><strong>Это значит</strong>, что он спортивный</p>""","3"
"22","масса тела в кг","0","1670931341008","1","1670931341008","14","masa","3"
"284","<p>otw<u>o</u>rzyć</p>","0","1670931341008","1","1670931341008","26","<p>открыть (инф.)</p>","3"
"814","<p>rzeczywisty</p>","0","1692779095521","0","1693376021795","69","<p>Действительный (настоящий)</p>","3"
"659","<p>Trzy miesiące temu</p>","0","1677493129196","1","1677493129196","52","<p>Три месяца назад</p>","3"
"367","<p>Nie pamiętam</p>","0","1670956768251","1","1670956768251","31","<p>Не помню</p>","9"
"336","<p>Studnia</p>","0","1670931341008","0","1670967356301","34","<p>Колодец</p>","3"
"819","<p>doświadczony</p>","0","1692855956134","1","1693565024039","70","<p>Опытный</p>","3"
"335","<p>Человек</p>","0","1670931341008","2","1670931341008","33","<p>Кожаный мешок</p>","10"
"791","<p>jesteś ostrzegany</p>","1","1692333423441","0","1693310384358","68","<p>Ты предупрежден</p>","3"
"107","<p>czter<strong>dzieści</strong></p>","0","1670931341008","1","1670931341008","18","<p>40</p>","3"
"553","<p><strong>thanks to</strong></p><p>I have valuable experience <strong>thanks to</strong> this job.</p>","0","1674306598629","2","1674320360020","50","""<p><strong>благодаря, из-за</strong></p><p><em>Когда что-то положительное произошло из-за кого-то или чего-то.</em>&nbsp;</p><p>У меня есть ценный опыт благодаря этой работе.</p>""","9"
"863","<p>żeglarz</p><p><em>chciałem być </em><strong><em>żeglarzem</em></strong></p>","0","1693980557471","1","1693980557471","72","<p>Моряк / матрос</p>","3"
"473","<p>Polecać</p><p>Polecam<br>Polecasz<br>Poleca<br>Polecamy<br>Polecacie<br>Polecają</p>","0","1672332714377","1","1672432334789","43","<p>Рекомендовать</p>","3"
"334","<p>dół<br>https://pl.wiktionary.org/wiki/d%C3%B3%C5%82</p>","0","1670931341008","0","1670967375952","34","<p><strong>яма</strong> / отверстие</p>","3"
"68","<p>trzy</p>","0","1670931341008","1","1670931341008","18","<p>3</p>","3"
"258","<p>oficjalnie gratis</p>","0","1670931341008","1","1671283978844","21","<p>официально бесплатно</p>","3"
"243","<p>u <strong>mnie</strong> <strong>też</strong> dobrze</p>","0","1670931341008","0","1670931341008","19","<p>У <strong>меня</strong> <strong>тоже</strong> хорошо</p>","3"
"636","<p>chcę hiszpańs<u>k</u><strong>ich</strong> sardyn<strong>e</strong>k</p>","0","1674922864892","1","1674922864892","51","<p>chcę (hiszpańska) (sardynka)</p>","3"
"689","<p>idą</p>","0","1684682198149","2","1684683769745","56","<p>Идут</p>","3"
"449","<p>Jeździć</p><p>Jeżdżę<br>Jeździsz<br>Jeździ<br>Jeździmy<br>Jeździcie<br>Jeżdżą</p>","1","1672307802164","2","1672402235472","43","<p>Ездить</p>","3"
"90","<p>dwa<strong>dzieścia </strong>pięć</p>","0","1670931341008","1","1670931341008","18","<p>25</p>","3"
"564","<p>to jest nisk<strong>a</strong> pani</p>","0","1674914034692","1","1674914034692","51","<p>to jest (niski) (pani)</p>","3"
"739","<p>jestem na <strong>bieżąco</strong>.</p>","1","1692268890958","0","1693310437824","68","<p>Я в <strong>курсе</strong></p>","3"
"17176656640793","<p>Amy and her dad <strong>argue</strong> <em>(during the lessons)</em>.<br>UK /ˈɑːɡjuː/&nbsp;US /ˈɑrɡju/</p>","0","1717665664079","1","1717665664079","17175732474688","<p>Ами и ее отец <strong>спорят</strong> <em>(во время уроков вождения)</em></p>","3"
"839","<p>przysłówek</p>","0","1693204358144","0","1693225266773","67","<p>Наречие</p>","3"
"540","<p><strong>on</strong></p><p>There is a glass <strong>on</strong> the table.</p>","0","1674305593798","1","1674305593798","48","<p><strong>на</strong></p><p><em>Когда кто-то или что-то находится на поверхности чего-то.</em></p><p>На столе стакан.</p>","9"
"524","<p><strong>during</strong></p><p>They were walking <strong>during</strong> the day.</p>","0","1674304678341","1","1674304678341","47","""<p><strong>в течение, во время</strong></p><p><em>Когда действие или ситуация продолжалась от и до какого-то периода.</em></p><p>Они гуляли целый день.&nbsp;</p>""","9"
"24","""отлично, прекрасно""","0","1670931341008","1","1670931341008","14","świetnie","3"
"847","<p>celownik</p>","0","1693204527064","0","1693221818751","67","<p>Дательный падеж</p>","3"
"873","<p>Krawiec</p>","0","1696047763775","1","1696047763775","73","<p>Портной</p>","3"
"83","<p>osiem<strong>naście</strong></p>","0","1670931341008","1","1670931341008","18","<p>18</p>","3"
"23","гонка","0","1670931341008","1","1670931341008","14","raca","3"
"432","<p>Lipiec (07)</p>","0","1671537052640","2","1671538200492","42","<p>Июль (07)</p>","3"
"378","<p>Sekretarka</p>","0","1670957372115","1","1670957372115","36","<p>Секретарша</p>","9"
"30","<p>1</p>","0","1670931341008","1","1670931341008","16","<p>1</p>","4"
"15","ą: państwo mówią","0","1670931341008","1","1670931341008","13","oni / one / państwo (mówić)","3"
"316","<p>Dobranoc</p>","0","1670931341008","1","1670931341008","31","<p>Спокойной ночи</p>","9"
"126","<p>pięć<strong>dziesiąt </strong>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>59</p>","3"
"299","<p>Telefonować do …</p>","0","1670931341008","1","1671297151222","26","<p><strong>Звонить</strong> по телефону (кому-то)</p>","3"
"424","<p>Pomarańczowy</p>","0","1671285697711","1","1671285697711","41","<p>Оранжевый</p>","9"
"679","<p> Wczoraj</p>","0","1677493781641","1","1677493781641","52","<p>Вчера</p>","3"
"550","<p><strong>back to</strong></p><p>After a month of living in other city I decided to go <strong>back to</strong> my home.</p>","0","1674306098229","1","1674306098229","49","<p><strong>назад к</strong></p><p><em>Когда есть движение в обратном направлении.</em></p><p>После месяца жизни в другом городе я решила вернуться в свой дом.</p>","9"
"701","<p>jadą</p>","0","1684682565569","2","1684683495279","56","<p>Едут</p>","3"
"356","<p>Czarny</p>","0","1670942120402","1","1671285826606","35","<p>Черный</p>","3"
"680","<p>Przedwczoraj</p>","0","1677493856097","2","1677582659039","52","<p>Позавчера</p>","3"
"368","<p>Nie rozumiem</p>","0","1670956815116","1","1670956815116","31","<p>Не понимаю</p>","9"
"396","<p>Szukać</p>","0","1671005066763","0","1671285707751","38","<p>Искать</p>","3"
"426","<p>Styczeń</p>","0","1671536905953","2","1671538308099","42","<p>Январь (01)</p>","3"
"551","<p><strong>towards</strong>&nbsp;</p><p>I ride <strong>towards</strong> the rice field.</p>","0","1674306136200","1","1674306136200","49","<p><strong>по направлению к</strong></p><p><em>Когда есть движение по направлению к чему-то.</em></p><p>Я еду в сторону рисовых полей.</p>","9"
"116","<p>czter<strong>dzieści </strong>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>49</p>","3"
"445","<p>Gotować</p><p>Gotuję<br>Gotujesz<br>Gotuje<br>Gotujemy<br>Gotujecie<br>Gotują</p>","0","1672307296886","0","1672402584674","43","<p>Готовить</p>","3"
"497","<p>Znaczyć</p><p>Znaczę<br>Znaczysz<br>Znaczy<br>Znaczymy<br>Znaczycie<br>Znaczą</p>","0","1672336265505","0","1672349337143","43","""<p>Значить, означать, иметь смысл</p>""","3"
"665","<p>Dwa lata temu</p>","0","1677493301153","1","1677493301153","52","<p>Два года назад</p>","3"
"824","<p>unikać</p>","0","1692866011716","1","1693546306020","70","<p>Избегать</p>","3"
"444","<p>Czytać</p><p>Czytam<br>Czytasz<br>Czyta<br>Czytamy<br>Czytacie<br>Czytają</p>","0","1672307258790","0","1672402622644","43","<p>Читать</p>","3"
"537","<p><strong>by</strong></p><p>He is running <strong>by</strong> the alley.</p>","0","1674305384985","1","1674305384985","48","""<p><strong>у, рядом, около, возле</strong></p><p><em>Когда кто-то или что-то находится очень близко к чему-то.</em></p><p>Он бежит вдоль аллеи.</p>""","9"
"290","""<p>..., więc ...</p>""","0","1670931341008","1","1671472216944","26","""<p>...<u>,</u> так что ...</p>""","3"
"364","<p>Nauczycielka</p>","0","1670956310141","1","1670956310141","36","<p>Учительница</p>","9"
"159","<p>dziewięć<strong>dziesiąt </strong>siedem</p>","0","1670931341008","1","1670931341008","18","<p>97</p>","3"
"67","<p>dwa</p>","0","1670931341008","1","1670931341008","18","<p>2</p>","3"
"818","<p>zachowanie</p>","1","1692791615643","0","1693228955623","68","<p>Поведение</p>","3"
"11","sz: ty muwisz","0","1670931341008","1","1670931341008","13","ty (mówić)","3"
"544","<p><strong>up</strong></p><p>We are running <strong>up</strong> the hill.</p>","0","1674305909475","1","1674305909475","49","<p><strong>вверх</strong></p><p><em>Когда идет движение от низкого к высокому.</em></p><p>Мы бежим вверх по горке.</p>","9"
"358","<p>Biały</p>","0","1670942155453","0","1670967489144","35","<p>Белый</p>","3"
"431","<p>Czerwiec</p>","0","1671537022552","2","1671538220377","42","<p>Июнь (06)</p>","3"
"269","<p>kropka</p>","0","1670931341008","0","1670931341008","21","<p>точка (.pl)</p>","3"
"91","<p>dwa<strong>dzieścia </strong>sześć</p>","0","1670931341008","1","1670931341008","18","<p>26</p>","3"
"371","<p>Otworzyć</p>","0","1670956944954","1","1670956944954","37","<p>Открыть</p>","9"
"495","<p>Wierzyć</p><p>Wierzę<br>Wierzysz<br>Wierzy<br>Wierzymy<br>Wierzycie<br>Wierzą</p>","0","1672336054722","2","1672349537229","43","<p>Верить</p>","3"
"374","<p>Pięć</p>","0","1670957020196","1","1670957020196","30","<p>5</p>","9"
"508","<p>I'm thirsty.</p>","0","1672434841597","2","1672596915548","45","<p>Хочу пить</p>","9"
"180","<p>Pies jest <strong>czysty</strong></p>","0","1670931341008","0","1670931341008","19","<p><strong>Чистый</strong> пес</p>","3"
"235","<p>tańczyć</p>","0","1670931341008","0","1670931341008","19","<p>танцевать (инфинитив)</p>","3"
"84","<p>dziewię<u>t</u><strong>naście</strong></p>","0","1670931341008","1","1670931341008","18","<p>19</p>","3"
"179","<p><strong>Czy</strong> palisz?</p>","0","1670931341008","0","1670931341008","19","<p>Куришь <strong>ли</strong>?</p>","3"
"751","<p><strong>Przecięcie</strong> drogi</p>","0","1692272027271","2","1692592625889","66","<p><strong>Пересечение</strong> дороги</p>","3"
"182","<p>dzwoni<strong>ć</strong></p>","0","1670931341008","0","1670931341008","19","<p>Звонить (инфинитив)</p>","3"
"402","<p>Czy uda mu</p>","0","1671008578154","0","1671285430360","38","<p>Удастся ли ему</p>","3"
"652","<p>Cztery tygodnie temu</p>","0","1677492797287","1","1677492797287","52","<p>Четыре недели назад</p>","3"
"673","<p>Dziesięć tygodni temu</p>","0","1677493490274","2","1677583047186","52","<p>Десять недель назад</p>","3"
"536","<p><strong>under</strong></p><p>He is <strong>under</strong> 18.</p>","0","1674305341746","1","1674305341746","48","<p><strong>под</strong></p><p><em>Когда кто-то или что-то находится на уровне ниже или накрыто чем-то.</em></p><p>Ему меньше 18 лет.</p>","9"
"828","<p>samogłoska</p>","0","1693203976945","0","1693306920444","67","<p>Гласная буква</p>","3"
"475","<p>Powtórzyć</p><p>Powtórzę<br>Powtórzysz<br>Powtórzy<br>Powtórzymy<br>Powtórzycie<br>Powtórzą</p>","0","1672333084155","1","1672333084155","43","<p>Повторить</p>","3"
"575","<p>ona jest sympatyczn<strong>ą</strong> kobiet<strong>ą</strong></p>","0","1674915253560","1","1674915253560","51","<p>ona jest (sympatyczny) (kobieta)</p>","3"
"140","<p>siedem<strong>dziesiąt </strong>trzy</p>","0","1670931341008","1","1670931341008","18","<p>73</p>","3"
"249","<p>wysportowany</p>","0","1670931341008","0","1670931341008","19","<p>Спортивный</p>","3"
"397","""<p>Okazało się, że …</p>""","0","1671005269779","0","1671285634985","38","""<p>Оказалось, что …</p>""","3"
"57","<p>trzy<strong>dzieści</strong></p>","0","1670931341008","1","1670931341008","17","<p>30</p>","3"
"662","<p>Sześć miesięcy temu</p>","0","1677493205845","1","1677493205845","52","<p>Шесть месяцев назад</p>","3"
"704","<p>jeździ</p>","0","1684682723054","2","1684685562291","56","<p>Ездит</p>","3"
"306","<p><strong>Pewnie</strong> jesteś szczupły</p>","0","1670931341008","1","1671471164366","26","""<p><strong>Вероятно</strong>, ты стройный</p>""","3"
"600","<p>oni mają now<strong>ego</strong> koleg<strong>ę</strong></p>","0","1674918125918","1","1674918125918","51","<p>oni mają (nowe) (kolega)</p>","3"
"186","<p>On jest <strong>inteligentny</strong></p>","0","1670931341008","0","1670931341008","19","<p>Он интеллигентный</p>","3"
"382","<p>Spotkanie</p>","0","1670957549382","1","1670957549382","28","<p>Встреча</p>","9"
"311","<p>Ja lubię cukier.</p>","0","1670931341008","1","1670931341008","28","<p>Я люблю сахар.</p>","9"
"60","<p>sze<u>ść</u><strong>dzisiąt</strong></p>","0","1670931341008","1","1670931341008","17","<p>60</p>","3"
"360","<p>Brązowy</p>","0","1670942205655","0","1670967533908","35","<p>Коричневый</p>","3"
"677","<p>W zeszłym miesiącu</p>","0","1677493683694","2","1677582753397","52","<p>В прошлом месяце</p>","3"
"815","<p>Zwalnia</p>","0","1692791525399","2","1693892337548","70","<p>Избавляет</p>","3"
"212","<p>Nie <strong>rozumiem</strong></p>","0","1670931341008","0","1670931341008","19","<p>Не <strong>понимаю</strong></p>","3"
"346","<p><strong>wykonywanie</strong> swojej pracy</p><ol><li><p>Nie przepraszam za <strong>wykonywanie</strong> swojej pracy.</p></li><li><p>Wykonywanie codziennych czynności.</p></li></ol><p></p>","0","1670931341008","0","1670967370772","34","<p><strong>Выполнение</strong> своей работы</p>","3"
"717","<p>zespół</p>","0","1686074005930","2","1686664606013","58","<p>Команда (на работе)</p>","3"
"48","<p>dwa<strong>naście</strong></p>","0","1670931341008","1","1670931341008","17","<p>12</p>","3"
"633","<p>Kawa dla wszystk<strong>ich</strong> gośc<strong>i</strong></p>","0","1674922669641","1","1674922669641","51","<p>Kawa dla (wszystko) (goście) (liczba mnoga)</p>","3"
"567","<p>to jest nis<u>k</u><strong>ie</strong> centr<strong>um</strong></p>","0","1674914249579","1","1674914249579","51","<p>to jest (niski) (centrum)</p>","3"
"74","<p>dziewięć</p>","0","1670931341008","1","1670931341008","18","<p>9</p>","3"
